,customer_id,Cluster
17914,15012,Extended Household
17930,6793,Extended Household
2908,12288,Extended Household
2907,21136,Extended Household
18038,17233,Extended Household
18045,18640,Extended Household
18058,34957,Extended Household
18060,14403,Extended Household
18070,7122,Extended Household
18036,17840,Extended Household
18076,25638,Extended Household
18082,21882,Extended Household
18087,37613,Extended Household
18107,19910,Extended Household
18117,9867,Extended Household
18130,14212,Extended Household
18131,23230,Extended Household
18142,8156,Extended Household
18078,16118,Extended Household
17929,23985,Extended Household
2910,33677,Extended Household
18019,29179,Extended Household
17931,19017,Extended Household
17932,21409,Extended Household
17955,36905,Extended Household
17957,16570,Extended Household
17965,21348,Extended Household
17967,9081,Extended Household
17971,27104,Extended Household
18026,14286,Extended Household
17981,21835,Extended Household
17984,19264,Extended Household
17991,26786,Extended Household
17995,38719,Extended Household
2916,9839,Extended Household
17998,7024,Extended Household
18000,34640,Extended Household
18008,20331,Extended Household
2920,32899,Extended Household
17648,1206,Extended Household
17634,14454,Extended Household
2972,1116,Extended Household
17257,9248,Extended Household
17259,32579,Extended Household
17280,3315,Extended Household
17282,19679,Extended Household
17285,15543,Extended Household
17296,807,Extended Household
17298,26027,Extended Household
17246,35971,Extended Household
17307,38071,Extended Household
17345,4210,Extended Household
3019,24099,Extended Household
17349,14455,Extended Household
3017,3433,Extended Household
17351,16339,Extended Household
17359,27804,Extended Household
17375,24916,Extended Household
17343,37449,Extended Household
17377,34883,Extended Household
3031,31651,Extended Household
3033,797,Extended Household
17152,5748,Extended Household
17155,35165,Extended Household
17175,12636,Extended Household
3046,33131,Extended Household
17187,7720,Extended Household
3044,37645,Extended Household
17188,31640,Extended Household
17241,18779,Extended Household
17198,20547,Extended Household
17202,30301,Extended Household
17216,28072,Extended Household
3038,15692,Extended Household
3037,20922,Extended Household
17220,13875,Extended Household
17226,14116,Extended Household
3034,31186,Extended Household
17199,2726,Extended Household
17388,21271,Extended Household
17391,9465,Extended Household
17406,1397,Extended Household
17573,30641,Extended Household
17579,7279,Extended Household
17581,8298,Extended Household
17582,17462,Extended Household
2984,37050,Extended Household
17583,15782,Extended Household
17604,14500,Extended Household
17562,38762,Extended Household
17607,305,Extended Household
17611,4726,Extended Household
17616,36320,Extended Household
17621,28698,Extended Household
17625,10031,Extended Household
17630,23263,Extended Household
17631,5091,Extended Household
2973,30327,Extended Household
2980,5162,Extended Household
17556,25758,Extended Household
17550,16000,Extended Household
2992,14285,Extended Household
17409,4104,Extended Household
17413,22473,Extended Household
17417,35006,Extended Household
17429,525,Extended Household
17432,8513,Extended Household
17437,21584,Extended Household
17443,19770,Extended Household
3002,32527,Extended Household
17444,4970,Extended Household
17450,35355,Extended Household
17477,16579,Extended Household
17479,78,Extended Household
17483,33291,Extended Household
17504,36550,Extended Household
17516,7039,Extended Household
17519,13510,Extended Household
17541,9330,Extended Household
17136,21161,Extended Household
12628,32873,Extended Household
3856,962,Extended Household
3857,22982,Extended Household
7580,19240,Extended Household
7583,4798,Extended Household
4715,6969,Extended Household
4714,18104,Extended Household
7590,24009,Extended Household
7597,7727,Extended Household
7599,14815,Extended Household
7579,18109,Extended Household
7603,28440,Extended Household
7609,22993,Extended Household
7629,35758,Extended Household
7640,11203,Extended Household
7644,118,Extended Household
7646,10867,Extended Household
7648,18125,Extended Household
7650,25972,Extended Household
7608,28736,Extended Household
7654,8753,Extended Household
7578,37072,Extended Household
7571,35655,Extended Household
4737,1291,Extended Household
7465,33866,Extended Household
7468,35093,Extended Household
7479,5352,Extended Household
7487,5185,Extended Household
7497,27494,Extended Household
7501,28801,Extended Household
4720,25869,Extended Household
7504,12305,Extended Household
7521,37105,Extended Household
7525,19756,Extended Household
7531,26391,Extended Household
7533,5341,Extended Household
7542,28112,Extended Household
7558,24966,Extended Household
7563,14185,Extended Household
7515,31314,Extended Household
7451,27382,Extended Household
7663,20218,Extended Household
4698,3004,Extended Household
7778,25247,Extended Household
4676,36692,Extended Household
7779,25703,Extended Household
7786,15368,Extended Household
7802,22689,Extended Household
7813,36723,Extended Household
7816,20787,Extended Household
7770,9334,Extended Household
7833,28580,Extended Household
7849,3419,Extended Household
7860,20034,Extended Household
7862,8661,Extended Household
7883,29369,Extended Household
7889,10773,Extended Household
7893,21491,Extended Household
7906,17467,Extended Household
4669,15968,Extended Household
7665,27720,Extended Household
7767,33969,Extended Household
7764,39095,Extended Household
7685,11644,Extended Household
7688,15957,Extended Household
7692,15776,Extended Household
7694,33129,Extended Household
7698,14076,Extended Household
7705,36263,Extended Household
7706,33024,Extended Household
7765,16906,Extended Household
7707,28660,Extended Household
7709,22602,Extended Household
7719,14088,Extended Household
7733,39420,Extended Household
7738,35281,Extended Household
7753,17032,Extended Household
7762,346,Extended Household
7763,17160,Extended Household
7708,31635,Extended Household
7917,22980,Extended Household
7448,17848,Extended Household
4741,31462,Extended Household
7146,4630,Extended Household
7150,33076,Extended Household
7179,23563,Extended Household
7185,4918,Extended Household
4793,531,Extended Household
7187,24081,Extended Household
7200,22614,Extended Household
4798,2976,Extended Household
7204,34481,Extended Household
7212,19000,Extended Household
7214,12618,Extended Household
7220,18173,Extended Household
7231,38436,Extended Household
7244,12568,Extended Household
7247,11618,Extended Household
7255,24684,Extended Household
7209,30124,Extended Household
7263,4867,Extended Household
7144,8184,Extended Household
7139,35653,Extended Household
7070,26843,Extended Household
7079,15492,Extended Household
7080,39825,Extended Household
7085,26770,Extended Household
7086,10871,Extended Household
7102,15536,Extended Household
7110,8067,Extended Household
7143,6088,Extended Household
7111,17524,Extended Household
7126,17132,Extended Household
7127,6618,Extended Household
4806,30831,Extended Household
7130,24128,Extended Household
4804,29259,Extended Household
7135,35324,Extended Household
4802,26944,Extended Household
7116,21750,Extended Household
7420,19175,Extended Household
4780,39963,Extended Household
7277,6740,Extended Household
7360,15732,Extended Household
7363,4161,Extended Household
7375,11656,Extended Household
4754,6639,Extended Household
7376,1150,Extended Household
7379,21517,Extended Household
7380,1544,Extended Household
7353,22407,Extended Household
7392,4579,Extended Household
7400,25354,Extended Household
7401,25051,Extended Household
4746,15097,Extended Household
7404,9369,Extended Household
7415,24835,Extended Household
7417,39876,Extended Household
4742,18797,Extended Household
7395,23878,Extended Household
7269,29414,Extended Household
7349,6660,Extended Household
7344,26107,Extended Household
7282,39934,Extended Household
7283,6303,Extended Household
7289,7831,Extended Household
7293,11402,Extended Household
4773,27444,Extended Household
7296,18456,Extended Household
7303,632,Extended Household
7348,20828,Extended Household
7306,6893,Extended Household
7309,8415,Extended Household
7321,35405,Extended Household
7323,6864,Extended Household
7341,39284,Extended Household
7343,28456,Extended Household
4763,3858,Extended Household
4762,17234,Extended Household
7308,19241,Extended Household
4660,21297,Extended Household
7918,33818,Extended Household
7924,3410,Extended Household
8603,35212,Extended Household
8613,25611,Extended Household
4554,12935,Extended Household
8621,29839,Extended Household
8623,18434,Extended Household
8627,30354,Extended Household
8630,25810,Extended Household
8600,9176,Extended Household
8646,9582,Extended Household
8658,29923,Extended Household
4546,38194,Extended Household
8660,39590,Extended Household
8662,34387,Extended Household
8667,4151,Extended Household
8669,4915,Extended Household
8685,34928,Extended Household
8651,11525,Extended Household
4540,27309,Extended Household
4558,10012,Extended Household
4560,27049,Extended Household
8471,12422,Extended Household
4575,38155,Extended Household
4574,30263,Extended Household
8484,92,Extended Household
8491,17059,Extended Household
8514,26475,Extended Household
8527,14393,Extended Household
8596,24620,Extended Household
8532,21075,Extended Household
4567,34613,Extended Household
8560,33662,Extended Household
8561,23376,Extended Household
